x,y
3292,0.322108,-0.0529133
3293,0.322076,-0.0531319
3294,0.322249,-0.053082
3295,0.32224,-0.0530158
3296,0.322209,-0.0529874
3297,0.322308,-0.0527759
3298,0.322003,-0.0529371
3299,0.322135,-0.0531415
3300,0.322161,-0.0529712
3301,0.322164,-0.053391
3302,0.322238,-0.053062
3303,0.322353,-0.0532316
3304,0.322329,-0.0530967
3305,0.322332,-0.0529033
3306,0.322267,-0.0531201
3307,0.322217,-0.0531697
3308,0.322108,-0.0531252
3309,0.322173,-0.0530192
3310,0.322213,-0.0530371
3311,0.322252,-0.0532028
3312,0.322311,-0.0533888
3313,0.32226,-0.0533688
3314,0.32242,-0.0533526
3315,0.322481,-0.0534147
3316,0.322561,-0.0532503
3317,0.322454,-0.0531843
3318,0.322495,-0.0533992
3319,0.322393,-0.0530625
3320,0.322424,-0.0532799
3321,0.32235,-0.0535237
3322,0.32236,-0.0536355
3323,0.322386,-0.0536413
3324,0.322538,-0.0534257
3325,0.322487,-0.0536437
3326,0.322606,-0.0535919
3327,0.32247,-0.053402
3328,0.322555,-0.0534547
3329,0.322671,-0.0535161
3330,0.322538,-0.0535568
3331,0.32272,-0.0536247
3332,0.322704,-0.0535289
3333,0.322697,-0.0535008
3334,0.322674,-0.0535492
3335,0.322684,-0.053665
3336,0.322631,-0.0535942
3337,0.322755,-0.0538197
3338,0.322906,-0.0537084
3339,0.322937,-0.0536444
3340,0.323016,-0.0537084
3341,0.322918,-0.0533733
3342,0.32285,-0.0536775
3343,0.323019,-0.0535833
3344,0.32273,-0.053619
3345,0.322902,-0.0537257
3346,0.322895,-0.0536833
3347,0.322829,-0.0537662
3348,0.323142,-0.0537719
3349,0.322962,-0.053714
3350,0.32293,-0.0537831
3351,0.32298,-0.0535893
3352,0.322946,-0.05368
3353,0.322946,-0.0536896
3354,0.322997,-0.0536789
3355,0.322845,-0.0535879
3356,0.322689,-0.0538505
3357,0.32302,-0.0538922
3358,0.322914,-0.0538204
3359,0.323097,-0.0541507
3360,0.323279,-0.0538136
3361,0.323154,-0.0540723
3362,0.323218,-0.0539408
3363,0.322966,-0.0537399
3364,0.323016,-0.0539549
3365,0.322994,-0.053956
3366,0.322807,-0.0539409
3367,0.323165,-0.054161
3368,0.32315,-0.0540492
3369,0.323114,-0.0541968
3370,0.323257,-0.0541254
3371,0.323204,-0.0540392
3372,0.323182,-0.053992
3373,0.323141,-0.0542522
3374,0.323214,-0.0541955
3375,0.323187,-0.0542134
3376,0.3235,-0.0543711
3377,0.32325,-0.0541107
3378,0.323325,-0.0542234
3379,0.323559,-0.0540921
3380,0.32331,-0.0541817
3381,0.323402,-0.0542554
3382,0.323431,-0.0541648
3383,0.323395,-0.0541402
3384,0.323511,-0.0542032
3385,0.323377,-0.0540803
3386,0.32342,-0.0542634
3387,0.323483,-0.0542073
3388,0.323447,-0.0542813
3389,0.323504,-0.054167
3390,0.323409,-0.0542521
3391,0.323437,-0.0542628
3392,0.323328,-0.0542918
3393,0.323475,-0.0543422
3394,0.323273,-0.054343
3395,0.323385,-0.0545515
3396,0.323562,-0.0544425
3397,0.323449,-0.0544802
3398,0.323712,-0.0545551
3399,0.323684,-0.054409
3400,0.323555,-0.0544116
3401,0.323543,-0.0545906
3402,0.323573,-0.0544453
3403,0.323543,-0.0546178
3404,0.323559,-0.0545962
3405,0.323575,-0.0547194
3406,0.323571,-0.0546119
3407,0.323507,-0.054554
3408,0.323575,-0.054574
3409,0.323422,-0.0548179
3410,0.323634,-0.0547883
3411,0.323573,-0.0546904
3412,0.323732,-0.0549798
3413,0.323829,-0.0548063
3414,0.32373,-0.054774
3415,0.323969,-0.0546812
3416,0.323636,-0.0545854
3417,0.32374,-0.054739
3418,0.323719,-0.0549058
3419,0.323733,-0.054754
3420,0.323673,-0.0550507
3421,0.323802,-0.0548942
3422,0.323734,-0.0549511
3423,0.323891,-0.0549502
3424,0.324004,-0.0549512
3425,0.323993,-0.054983
3426,0.323865,-0.0549879
3427,0.323983,-0.0548108
3428,0.323688,-0.0549027
3429,0.323755,-0.055124
3430,0.323824,-0.0549863
3431,0.323803,-0.0552494
3432,0.323864,-0.0552044
3433,0.323852,-0.0553136
3434,0.324229,-0.0552369
3435,0.323943,-0.0554319
3436,0.324182,-0.0551395
3437,0.324017,-0.0554169
3438,0.324102,-0.0550568
3439,0.323832,-0.055396
3440,0.324017,-0.0556013
3441,0.324175,-0.0554375
3442,0.32426,-0.0555215
3443,0.324064,-0.0556056
3444,0.324209,-0.0553885
3445,0.324232,-0.0554825
3446,0.324201,-0.0556525
3447,0.324161,-0.0554748
3448,0.324288,-0.05581
3449,0.32419,-0.0557604
3450,0.324313,-0.0555324
3451,0.324407,-0.0557806
3452,0.32399,-0.0562889
3453,0.324036,-0.0551539
3454,0.324289,-0.0557232
3455,0.324663,-0.055432
3456,0.324237,-0.0558926
3457,0.324716,-0.0558564
3458,0.324532,-0.0557953
3459,0.324668,-0.055903
3460,0.324745,-0.0558936
3461,0.324668,-0.0557531
3462,0.324745,-0.0557678
3463,0.324905,-0.0560438
3464,0.324665,-0.0558952
3465,0.324831,-0.055848
3466,0.324883,-0.0557829
3467,0.324606,-0.0558422
3468,0.324789,-0.0560328
3469,0.325086,-0.0558939
3470,0.324977,-0.0554542
3471,0.325523,-0.0566256
3472,0.325,-0.0560108
3473,0.324338,-0.0564082
3474,0.325036,-0.0557168
3475,0.324783,-0.0562792
3476,0.324982,-0.0561376
3477,0.324997,-0.0558396
3478,0.32499,-0.0563108
3479,0.325084,-0.0561498
3480,0.325351,-0.0559445
3481,0.325162,-0.0560108
3482,0.32505,-0.0560097
3483,0.32508,-0.055901
3484,0.324981,-0.0561941
3485,0.325165,-0.0561746
3486,0.32524,-0.0561143
3487,0.325043,-0.0562759
3488,0.325454,-0.0562441
3489,0.325144,-0.0557843
3490,0.325412,-0.0566812
3491,0.325411,-0.0557947
3492,0.325409,-0.0565349
3493,0.325493,-0.0562853
3494,0.325223,-0.0562261
3495,0.325595,-0.0564534
3496,0.325475,-0.0562854
3497,0.325528,-0.0562623
3498,0.325636,-0.0562945
3499,0.325549,-0.0563486
3500,0.325628,-0.0560994
3501,0.325619,-0.056283
3502,0.325517,-0.0564666
3503,0.325564,-0.0564705
3504,0.325606,-0.0564588
3505,0.325557,-0.0564302
3506,0.325472,-0.0564179
3507,0.325874,-0.0567096
3508,0.325567,-0.0560533
3509,0.325959,-0.056581
3510,0.325941,-0.0562947
3511,0.325688,-0.0563602
3512,0.325774,-0.0563669
3513,0.325684,-0.0565275
3514,0.325904,-0.056546
3515,0.325909,-0.0564039
3516,0.32583,-0.0565784
3517,0.325882,-0.0563465
3518,0.325942,-0.0563114
3519,0.326284,-0.0563494
3520,0.32639,-0.0565851
3521,0.326096,-0.0568179
3522,0.325957,-0.056683
3523,0.326102,-0.0565431
3524,0.326257,-0.0567422
3525,0.32611,-0.0563691
3526,0.326389,-0.0566256
3527,0.326229,-0.0564215
3528,0.326217,-0.0565508
3529,0.32643,-0.0566086
3530,0.326209,-0.0566404
3531,0.326338,-0.056436
3532,0.326443,-0.0564838
3533,0.326273,-0.0567392
3534,0.32628,-0.0564182
3535,0.326479,-0.0564667
3536,0.326234,-0.0567242
3537,0.325503,-0.0566806
3538,0.325619,-0.0560753
3539,0.326337,-0.0558352
3540,0.326555,-0.0563863
3541,0.326281,-0.056803
3542,0.326232,-0.0563949
3543,0.326548,-0.0566216
3544,0.326501,-0.0566848
3545,0.326497,-0.0566773
3546,0.326495,-0.0563425
3547,0.326314,-0.0565811
3548,0.32658,-0.0564296
3549,0.326543,-0.0565083
3550,0.326373,-0.0566769
3551,0.326435,-0.0565907
3552,0.326554,-0.056568
3553,0.326526,-0.0566173
3554,0.326414,-0.0566389
3555,0.326794,-0.0565886
3556,0.326843,-0.0568933
3557,0.326409,-0.0570421
3558,0.326315,-0.056849
3559,0.326578,-0.0566714
3560,0.326521,-0.0569413
3561,0.32653,-0.0567788
3562,0.326656,-0.056736
3563,0.326526,-0.0566328
3564,0.326549,-0.0566689
3565,0.32658,-0.056522
3566,0.326619,-0.0569611
3567,0.32645,-0.0567171
3568,0.326607,-0.0568364
3569,0.326491,-0.0567779
3570,0.326658,-0.0567728
3571,0.326583,-0.0567374
3572,0.326636,-0.0567976
3573,0.326772,-0.0569207
3574,0.326714,-0.05681
3575,0.32649,-0.0567787
3576,0.326509,-0.0568081
3577,0.32648,-0.0570229
3578,0.326601,-0.0569705
3579,0.32671,-0.0569702
3580,0.326691,-0.0569379
3581,0.326437,-0.0570157
3582,0.326547,-0.0570834
3583,0.327038,-0.0572179
3584,0.326455,-0.0570727
3585,0.326897,-0.0569963
3586,0.326795,-0.0569072
3587,0.327325,-0.0571906
3588,0.326667,-0.0570177
3589,0.326969,-0.0572743
3590,0.327173,-0.0571746
3591,0.326883,-0.0568312
3592,0.326915,-0.0570704
3593,0.326928,-0.0571473
3594,0.326734,-0.0571009
3595,0.326979,-0.0572762
3596,0.326785,-0.057338
3597,0.326796,-0.0570846
3598,0.327011,-0.0572374
3599,0.326843,-0.0573802
3600,0.326817,-0.0573146
3601,0.32701,-0.0574115
3602,0.327149,-0.0572462
3603,0.326423,-0.0575209
3604,0.327345,-0.0573759
3605,0.326445,-0.0576945
3606,0.327198,-0.057498
3607,0.326869,-0.0574479
3608,0.326877,-0.0577204
3609,0.327183,-0.0574124
3610,0.326993,-0.0572155
3611,0.326916,-0.0573941
3612,0.327246,-0.0573846
3613,0.32697,-0.0575521
3614,0.327026,-0.0575331
3615,0.327065,-0.0573142
3616,0.326837,-0.0576669
3617,0.32696,-0.0578472
3618,0.32704,-0.0575063
3619,0.326858,-0.0577631
3620,0.326819,-0.0582732
3621,0.327445,-0.0576364
3622,0.326998,-0.0581689
3623,0.327447,-0.0574493
3624,0.326916,-0.058277
3625,0.327578,-0.0579631
3626,0.32729,-0.0576664
3627,0.327386,-0.0579459
3628,0.327495,-0.0578829
3629,0.327188,-0.0576084
3630,0.32731,-0.0577474
3631,0.32781,-0.0581559
3632,0.327434,-0.0582377
3633,0.327321,-0.0581028
3634,0.327473,-0.0580773
3635,0.327235,-0.0583357
3636,0.327416,-0.0583797
3637,0.327521,-0.0582086
3638,0.327633,-0.0582742
3639,0.327691,-0.05857
3640,0.32773,-0.0579272
3641,0.327435,-0.0585616
3642,0.32769,-0.0577087
3643,0.32808,-0.058752
3644,0.328184,-0.0584668
3645,0.327901,-0.0578988
3646,0.327921,-0.0582509
3647,0.327528,-0.0583645
3648,0.327641,-0.0582053
3649,0.328068,-0.0582558
3650,0.327845,-0.0582959
3651,0.327739,-0.0579864
3652,0.32817,-0.058121
3653,0.327987,-0.0583335
3654,0.327624,-0.0583133
3655,0.328235,-0.0585296
3656,0.328152,-0.0583777
3657,0.328052,-0.0578304
3658,0.327947,-0.0585397
3659,0.327723,-0.0586316
3660,0.328292,-0.0586678
3661,0.328045,-0.0582075
3662,0.328142,-0.0585442
3663,0.328126,-0.0584379
3664,0.327832,-0.0585145
3665,0.327819,-0.0587921
3666,0.328269,-0.0583179
3667,0.32839,-0.0583124
3668,0.32804,-0.058175
3669,0.328117,-0.05802
3670,0.328478,-0.0583945
3671,0.328353,-0.0585003
3672,0.328419,-0.058416
3673,0.328321,-0.0585322
3674,0.328445,-0.0584633
3675,0.328404,-0.0584856
3676,0.328447,-0.0583672
3677,0.328252,-0.0585471
3678,0.328305,-0.0585801
3679,0.328645,-0.0584594
3680,0.328283,-0.0584863
3681,0.328479,-0.0583544
3682,0.328478,-0.0590788
3683,0.328173,-0.0587587
3684,0.328241,-0.0585416
3685,0.328447,-0.0585551
3686,0.328397,-0.0588499
3687,0.328457,-0.0590562
3688,0.328119,-0.0588349
3689,0.328143,-0.0585979
3690,0.328559,-0.0586709
3691,0.328731,-0.0588396
3692,0.328254,-0.0586783
3693,0.328505,-0.058823
3694,0.328666,-0.0592567
3695,0.328748,-0.0586798
3696,0.32863,-0.0587857
3697,0.328616,-0.0591613
3698,0.328335,-0.0583841
3699,0.328975,-0.0587404
3700,0.329018,-0.0589525
3701,0.328824,-0.0594722
3702,0.328518,-0.0590671
3703,0.328469,-0.0591613
3704,0.329104,-0.0592793
3705,0.329114,-0.0590791
3706,0.328772,-0.0589317
3707,0.328664,-0.0586777
3708,0.32891,-0.0588004
3709,0.328774,-0.0589472
3710,0.328894,-0.0587992
3711,0.328751,-0.0585201
3712,0.328625,-0.0585229
3713,0.328498,-0.0589151
3714,0.328823,-0.0588294
3715,0.328432,-0.0591682
3716,0.328302,-0.0586776
3717,0.328872,-0.0576397
3718,0.330636,-0.0588411
3719,0.329589,-0.0600489
3720,0.328585,-0.0593569
3721,0.329325,-0.0588264
3722,0.329039,-0.0595232
3723,0.328591,-0.0590855
3724,0.329128,-0.0588645
3725,0.329193,-0.0598545
3726,0.328644,-0.0594277
3727,0.329009,-0.0593112
3728,0.328748,-0.0599516
3729,0.328838,-0.0594079
3730,0.329529,-0.0593241
3731,0.329343,-0.0600281
3732,0.328827,-0.0595193
3733,0.330053,-0.0591969
3734,0.329543,-0.0610423
3735,0.327261,-0.0605589
3736,0.327302,-0.0577773
3737,0.329379,-0.0574436
3738,0.329733,-0.0596232
3739,0.329021,-0.0594492
3740,0.329541,-0.0587343
3741,0.32961,-0.0594111
3742,0.329283,-0.0593596
3743,0.329352,-0.0588042
3744,0.329274,-0.0593922
3745,0.328953,-0.0592553
3746,0.329548,-0.0592343
3747,0.329365,-0.059777
3748,0.329111,-0.0595102
3749,0.329447,-0.0594731
3750,0.329468,-0.0597419
3751,0.329004,-0.0594258
3752,0.329807,-0.0595706
3753,0.330035,-0.060491
3754,0.328885,-0.0602588
3755,0.329424,-0.0595534
3756,0.328943,-0.0597927
3757,0.328992,-0.0599601
3758,0.329285,-0.0595989
3759,0.32946,-0.0597447
3760,0.329229,-0.0597072
3761,0.329191,-0.0597409
3762,0.328883,-0.0598511
3763,0.329044,-0.0599708
3764,0.329353,-0.0599962
3765,0.329223,-0.0602357
3766,0.328813,-0.0600055
3767,0.329346,-0.0599765
3768,0.329334,-0.0605207
3769,0.32949,-0.060279
3770,0.330305,-0.0600471
3771,0.330274,-0.0602505
3772,0.329819,-0.0601216
3773,0.329466,-0.0606472
3774,0.329833,-0.0600437
3775,0.329221,-0.0603102
3776,0.329736,-0.0604711
3777,0.329726,-0.0604725
3778,0.329667,-0.0599705
3779,0.329673,-0.0602321
3780,0.329391,-0.0608885
3781,0.329697,-0.0603058
3782,0.330251,-0.0607251
3783,0.329336,-0.0613994
3784,0.329412,-0.0606625
3785,0.329987,-0.0601614
3786,0.329865,-0.0605059
3787,0.329859,-0.0604555
3788,0.330181,-0.060391
3789,0.330444,-0.0608866
3790,0.330251,-0.0607335
3791,0.329796,-0.0603491
3792,0.330184,-0.0611408
3793,0.330235,-0.0603624
3794,0.330264,-0.0610953
3795,0.330107,-0.0605287
3796,0.330226,-0.060473
3797,0.329927,-0.0607172
3798,0.329866,-0.060388
3799,0.330091,-0.0610057
3800,0.329669,-0.0609271
3801,0.330376,-0.0601553
3802,0.330959,-0.0606858
3803,0.330501,-0.0615566
3804,0.330088,-0.0613617
3805,0.330327,-0.0613975
3806,0.330619,-0.0613755
3807,0.330744,-0.0607959
3808,0.331,-0.0613561
3809,0.3303,-0.0609419
3810,0.329418,-0.0605267
3811,0.331319,-0.0620045
3812,0.330762,-0.0616538
3813,0.331435,-0.0609488
3814,0.330987,-0.0612496
3815,0.33105,-0.0612669
3816,0.331452,-0.0609685
3817,0.330956,-0.0610902
3818,0.330872,-0.0611204
3819,0.331437,-0.0609968
3820,0.331123,-0.0617464
3821,0.329703,-0.0613902
3822,0.330073,-0.0606755
3823,0.331112,-0.0613978
3824,0.33091,-0.0611243
3825,0.331388,-0.0604682
3826,0.331353,-0.0606286
3827,0.330689,-0.0612174
3828,0.331369,-0.060991
3829,0.330978,-0.0615655
3830,0.331447,-0.0609723
3831,0.330572,-0.0608855
3832,0.33126,-0.0602885
3833,0.330668,-0.061174
3834,0.331053,-0.0613737
3835,0.331511,-0.0614516
3836,0.331136,-0.0611821
3837,0.331344,-0.0608126
3838,0.331207,-0.0606147
3839,0.331305,-0.0612225
3840,0.331456,-0.061883
3841,0.330908,-0.0615189
3842,0.331255,-0.0614684
3843,0.331652,-0.0610476
3844,0.33097,-0.0612362
3845,0.331008,-0.0617012
3846,0.331549,-0.0621659
3847,0.331792,-0.0614958
3848,0.331345,-0.0617419
3849,0.331692,-0.0616014
3850,0.331937,-0.0631975
3851,0.331983,-0.0611539
3852,0.3318,-0.0611336
3853,0.331632,-0.0614382
3854,0.331618,-0.0613595
3855,0.331487,-0.0611485
3856,0.331652,-0.0611083
3857,0.331592,-0.0611725
3858,0.331497,-0.0616307
3859,0.331572,-0.0622983
3860,0.331495,-0.0613194
3861,0.331632,-0.061339
3862,0.331835,-0.0615887
3863,0.331302,-0.0617559
3864,0.331673,-0.0617905
3865,0.331835,-0.0618548
3866,0.331808,-0.0615917
3867,0.332365,-0.0618977
3868,0.331655,-0.0611211
3869,0.332271,-0.0617414
3870,0.331634,-0.0609774
3871,0.33197,-0.0616237
3872,0.332045,-0.0615525
3873,0.331976,-0.0613997
3874,0.332026,-0.0613854
3875,0.332005,-0.0612168
3876,0.331988,-0.0620289
3877,0.332212,-0.0621395
3878,0.332032,-0.0621709
3879,0.332198,-0.0613981
3880,0.332303,-0.0614693
3881,0.3326,-0.0613132
3882,0.331993,-0.060931
3883,0.331534,-0.0613563
3884,0.331604,-0.062027
3885,0.332561,-0.0618161
3886,0.333206,-0.0614937
3887,0.331161,-0.0619153
3888,0.332124,-0.0621304
3889,0.332328,-0.0621889
3890,0.332763,-0.0622284
3891,0.332553,-0.0611463
3892,0.331548,-0.0609207
3893,0.331083,-0.0619942
3894,0.332239,-0.062034
3895,0.332644,-0.0630185
3896,0.332122,-0.0624019
3897,0.331103,-0.0618206
3898,0.331682,-0.0620827
3899,0.331969,-0.0622282
3900,0.332196,-0.0621391
3901,0.332403,-0.0623933
3902,0.332574,-0.0622073
3903,0.332207,-0.0618527
3904,0.332181,-0.0618675
3905,0.33249,-0.0613902
3906,0.332167,-0.0623416
3907,0.33274,-0.0624114
3908,0.332329,-0.0623972
3909,0.332007,-0.0623413
3910,0.331953,-0.0624167
3911,0.332259,-0.0618398
3912,0.332259,-0.0624133
3913,0.333136,-0.0618119
3914,0.332795,-0.0622004
3915,0.333492,-0.0625308
3916,0.33335,-0.0624265
3917,0.332521,-0.06234
3918,0.332069,-0.0622301
3919,0.332799,-0.0625851
3920,0.332903,-0.0626023
3921,0.332449,-0.06183
3922,0.331959,-0.06219
3923,0.332081,-0.0632684
3924,0.332487,-0.0628165
3925,0.333386,-0.0622649
3926,0.333035,-0.0615358
3927,0.332024,-0.0619177
3928,0.331826,-0.0626655
3929,0.332024,-0.0635227
3930,0.333726,-0.0619159
3931,0.332606,-0.0623122
3932,0.332715,-0.0630184
3933,0.333288,-0.0633427
3934,0.333452,-0.0635182
3935,0.332637,-0.0623807
3936,0.332887,-0.0619588
3937,0.332721,-0.0629207
3938,0.332334,-0.0629677
3939,0.332784,-0.0625108
3940,0.333003,-0.0629638
3941,0.332557,-0.063177
3942,0.333073,-0.0628183
3943,0.332679,-0.0631158
3944,0.33258,-0.0631414
3945,0.33356,-0.0627781
3946,0.332526,-0.0640326
3947,0.332859,-0.0626867
3948,0.332077,-0.0625343
3949,0.333319,-0.0631349
3950,0.332314,-0.0632975
3951,0.332544,-0.0629972
3952,0.333185,-0.062769
3953,0.333555,-0.0633955
3954,0.333627,-0.0637142
3955,0.333712,-0.0632187
3956,0.333083,-0.0627641
3957,0.332605,-0.0635195
3958,0.332975,-0.0641108
3959,0.33407,-0.0635805
3960,0.33394,-0.0635865
3961,0.333447,-0.0630547
3962,0.333031,-0.0621505
3963,0.333265,-0.0654295
3964,0.335703,-0.0642975
3965,0.332244,-0.0632433
3966,0.332808,-0.0622132
3967,0.331652,-0.0633372
3968,0.333157,-0.0650566
3969,0.334246,-0.0640111
3970,0.333829,-0.0629444
3971,0.333449,-0.0632305
3972,0.333525,-0.0636235
3973,0.333038,-0.063689
3974,0.333795,-0.0644224
3975,0.334595,-0.0642645
3976,0.334162,-0.063595
3977,0.334066,-0.0639802
3978,0.334531,-0.0633906
3979,0.332927,-0.0635178
3980,0.334389,-0.0653677
3981,0.336407,-0.0622106
3982,0.334461,-0.0667757
3983,0.335568,-0.0648835
3984,0.3312,-0.06382
3985,0.334632,-0.0646468
3986,0.334653,-0.0646869
3987,0.333641,-0.0644987
3988,0.335693,-0.0640207
3989,0.334791,-0.0643248
3990,0.332599,-0.0638436
3991,0.334581,-0.0638278
3992,0.334411,-0.0648196
3993,0.333864,-0.0646429
3994,0.336369,-0.063966
3995,0.334813,-0.0636737
3996,0.332446,-0.0635052
3997,0.33609,-0.0647463
3998,0.333516,-0.0655124
3999,0.333656,-0.0631369
4000,-5506.71,7634.9
4001,0.336143,-0.0640317
4002,0.334537,-0.0659483
4003,0.333309,-0.0634268
4004,0.336587,-0.0651721
4005,0.334868,-0.0637269
4006,0.333539,-0.0627373
4007,0.334812,-0.0651122
4008,0.334403,-0.064845
4009,0.334986,-0.0639273
4010,0.336372,-0.065378
4011,0.334479,-0.0641376
4012,0.334009,-0.0631724
4013,0.335063,-0.0650766
4014,0.334286,-0.0644852
4015,0.334226,-0.0643769
4016,0.337326,-0.0664396
4017,0.333455,-0.0639127
4018,0.3327,-0.0661284
4019,0.334755,-0.0614512
4020,0.333897,-0.0650906
4021,0.336244,-0.0649306
4022,0.335296,-0.0636042
4023,0.335061,-0.0643036
4024,0.33529,-0.064069
4025,0.334503,-0.06416
4026,0.334895,-0.0649111
4027,0.336067,-0.0649665
4028,0.335755,-0.0645022
4029,0.336071,-0.0642507
4030,0.335987,-0.0637699
4031,0.334876,-0.0642208
4032,0.334803,-0.0658468
4033,0.337299,-0.0657892
4034,0.337299,-0.0639664
4035,0.336877,-0.0652682
4036,0.333581,-0.0634143
4037,0.33447,-0.0660109
4038,0.337145,-0.0637817
4039,0.336162,-0.0640269
4040,0.335191,-0.0641091
4041,0.335177,-0.0640934
4042,0.335568,-0.0652845
4043,0.336306,-0.0652241
4044,0.336603,-0.0642125
4045,0.335706,-0.0640459
4046,0.335392,-0.0644908
4047,0.335648,-0.064265
4048,0.336394,-0.0640638
4049,0.336654,-0.0647619
4050,0.336619,-0.0652389
4051,0.335933,-0.0642747
4052,0.337353,-0.0648561
4053,0.336691,-0.0643201
4054,0.335777,-0.0656233
4055,0.335985,-0.0638855
4056,0.336458,-0.0648482
4057,0.336299,-0.0648372
4058,0.336291,-0.0642784
4059,0.33631,-0.0649559
4060,0.336138,-0.0645262
4061,0.336676,-0.0642898
4062,0.336636,-0.065091
4063,0.336409,-0.0647316
4064,0.337013,-0.0638087
4065,0.336901,-0.0643422
4066,0.335234,-0.0645789
4067,0.33549,-0.0646134
4068,0.336159,-0.0647829
4069,0.336762,-0.0644151
4070,0.336231,-0.0631888
4071,0.336267,-0.0659503
4072,0.337248,-0.0654726
4073,0.337708,-0.0645669
4074,0.33713,-0.0634519
4075,0.336265,-0.0636962
4076,0.336414,-0.0648898
4077,0.33637,-0.0656946
4078,0.337323,-0.0648925
4079,0.337199,-0.0642881
4080,0.336222,-0.0645698
4081,0.336327,-0.064671
4082,0.337292,-0.0649484
4083,0.33676,-0.0646471
4084,0.336004,-0.0640337
4085,0.335716,-0.06395
4086,0.336565,-0.0643535
4087,0.336629,-0.0636751
4088,0.336767,-0.0649897
4089,0.337339,-0.0645441
4090,0.337039,-0.0652358
4091,0.337036,-0.0652527
4092,0.336766,-0.0649732
4093,0.336296,-0.0646737
4094,0.336935,-0.065156
4095,0.33743,-0.0639808
4096,0.33727,-0.0647338
4097,0.337275,-0.064668
4098,0.336588,-0.0646946
4099,0.336588,-0.0650264
4100,0.336959,-0.0650038
4101,0.337108,-0.0652965
4102,0.337438,-0.0654112
4103,0.338198,-0.0657446
4104,0.336748,-0.0653334
4105,0.335675,-0.0655432
4106,0.336994,-0.0650288
4107,0.338008,-0.0660185
4108,0.338635,-0.0647301
4109,0.337554,-0.0639155
4110,0.336329,-0.0647605
4111,0.336822,-0.065059
4112,0.336902,-0.0651524
4113,0.33797,-0.0659478
4114,0.336454,-0.0637218
4115,0.336729,-0.0647262
4116,0.337549,-0.0658073
4117,0.338225,-0.0652241
4118,0.338247,-0.0644123
4119,0.337327,-0.0641349
4120,0.337421,-0.0645385
4121,0.337531,-0.0645424
4122,0.336933,-0.0654786
4123,0.336795,-0.0653021
4124,0.337067,-0.0654685
4125,0.337878,-0.0647194
4126,0.337673,-0.0648141
4127,0.337742,-0.0649468
4128,0.337575,-0.0649277
4129,0.337483,-0.0651011
4130,0.33849,-0.0647964
4131,0.337072,-0.0648605
4132,0.338228,-0.0649526
4133,0.336857,-0.0649625
4134,0.33756,-0.0652487
4135,0.33739,-0.0655401
4136,0.337567,-0.0655644
4137,0.337969,-0.0659663
4138,0.337668,-0.0652319
4139,0.338023,-0.065155
4140,0.338175,-0.0652785
4141,0.337128,-0.0661538
4142,0.337782,-0.0656145
4143,0.338112,-0.0651365
4144,0.338172,-0.0650489
4145,0.338302,-0.0652227
4146,0.338018,-0.0653473
4147,0.33797,-0.0652848
4148,0.337949,-0.0648132
4149,0.337792,-0.0646985
4150,0.335765,-0.0667219
4151,0.33748,-0.0655429
4152,0.337839,-0.0659914
4153,0.337513,-0.0653147
4154,0.337254,-0.0663331
4155,0.338276,-0.066193
4156,0.338649,-0.0658105
4157,0.338219,-0.0649295
4158,0.338092,-0.0656736
4159,0.338374,-0.0661868
4160,0.337509,-0.0659998
4161,0.338248,-0.0654532
4162,0.338963,-0.0649656
4163,0.338665,-0.0649838
4164,0.338437,-0.0655342
4165,0.337768,-0.0655304
4166,0.338375,-0.0658261
4167,0.338845,-0.0660039
4168,0.339188,-0.0645746
4169,0.339315,-0.065724
4170,0.338165,-0.065055
4171,0.338226,-0.0661369
4172,0.338218,-0.0650084
4173,0.338712,-0.0661051
4174,0.338671,-0.0646595
4175,0.33859,-0.0644604
4176,0.338529,-0.0657471
4177,0.33797,-0.0657098
4178,0.339703,-0.0661055
4179,0.339493,-0.0673069
4180,0.337534,-0.0662104
4181,0.337948,-0.065152
4182,0.338545,-0.0657984
4183,0.338398,-0.0655474
4184,0.337873,-0.0649436
4185,0.338003,-0.0656299
4186,0.337869,-0.0656658
4187,0.337646,-0.0651013
4188,0.337755,-0.0665563
4189,0.336662,-0.0664768
4190,0.340538,-0.0668689
4191,0.339127,-0.0662023
4192,0.337799,-0.0660072
4193,0.338761,-0.0655337
4194,0.338061,-0.0662179
4195,0.338302,-0.0667278
4196,0.338625,-0.0668934
4197,0.337804,-0.0667793
4198,0.338279,-0.0654191
4199,0.339532,-0.0653432
4200,0.339488,-0.0670184
4201,0.338981,-0.0666789
4202,0.339865,-0.0661031
4203,0.339356,-0.0664514
4204,0.339301,-0.0658593
4205,0.339293,-0.0659591
4206,0.3384,-0.0665599
4207,0.33926,-0.0657224
4208,0.33835,-0.0666827
4209,0.339664,-0.066312
4210,0.338768,-0.0662135
4211,0.338263,-0.0662222
4212,0.339187,-0.0659462
4213,0.339435,-0.0662537
4214,0.339267,-0.0663837
4215,0.339498,-0.0658403
4216,0.339552,-0.0670872
4217,0.338839,-0.0681678
4218,0.338477,-0.0663504
4219,0.33958,-0.0664293
4220,0.339292,-0.0674741
4221,0.339606,-0.0663372
4222,0.33979,-0.0660266
4223,0.339081,-0.0666846
4224,0.339065,-0.0667508
4225,0.33986,-0.0671884
4226,0.339449,-0.0662583
4227,0.339293,-0.0673691
4228,0.339386,-0.066288
4229,0.338633,-0.0659201
4230,0.338709,-0.0656056
